State,District_Name_x,Crop,Year,Season_x,Area,Production,Yield,Season_y,avg_temp,max_temp,min_temp,total_rainfall,District_Name_y
Odisha,DEOGARH,Jowar,2002,Kharif     ,440.0,240.0,0.55,Kharif,26.823398692810454,41.57,15.49,922.87,DEOGARH
Odisha,DEOGARH,Jowar,2003,Kharif     ,110.0,60.0,0.55,Kharif,27.106470588235293,46.12,17.94,1566.69,DEOGARH
Odisha,DEOGARH,Jowar,2004,Kharif     ,20.0,10.0,0.5,Kharif,26.50248366013072,37.91,15.3,1261.61,DEOGARH
Odisha,DEOGARH,Jowar,2019,Kharif     ,30.0,20.0,0.67,Kharif,27.561045751633987,43.86,18.74,1259.51,DEOGARH
Odisha,GAJAPATI,Jowar,1999,Kharif     ,2080.0,940.0,0.45,Kharif,26.55529411764706,36.57,20.59,886.45,GAJAPATI
Odisha,GAJAPATI,Jowar,2000,Kharif     ,2060.0,930.0,0.45,Kharif,26.700718954248366,33.42,18.5,830.96,GAJAPATI
Odisha,GAJAPATI,Jowar,2001,Kharif     ,2070.0,930.0,0.45,Kharif,26.713725490196076,33.49,19.53,1120.79,GAJAPATI
Odisha,GAJAPATI,Jowar,2002,Kharif     ,2100.0,950.0,0.45,Kharif,26.94777777777778,37.78,17.2,848.8000000000001,GAJAPATI
Odisha,GAJAPATI,Jowar,2003,Kharif     ,2100.0,950.0,0.45,Kharif,27.100392156862743,39.43,21.48,1380.05,GAJAPATI
Odisha,GAJAPATI,Jowar,2004,Kharif     ,2085.0,970.0,0.47,Kharif,26.731372549019607,35.69,17.97,887.96,GAJAPATI
Odisha,GAJAPATI,Jowar,2019,Kharif     ,1550.0,980.0,0.63,Kharif,27.17274509803922,36.69,22.44,1388.69,GAJAPATI
Odisha,GANJAM,Jowar,1999,Kharif     ,590.0,380.0,0.64,Kharif,27.723529411764705,35.42,21.42,1010.11,GANJAM
Odisha,GANJAM,Jowar,2000,Kharif     ,560.0,340.0,0.61,Kharif,27.94111111111111,33.61,20.89,894.4,GANJAM
Odisha,GANJAM,Jowar,2001,Kharif     ,560.0,340.0,0.61,Kharif,27.864117647058823,33.13,22.17,1518.16,GANJAM
Odisha,GANJAM,Jowar,2002,Kharif     ,630.0,320.0,0.51,Kharif,28.160849673202613,37.67,20.92,1066.33,GANJAM
Odisha,GANJAM,Jowar,2003,Kharif     ,360.0,220.0,0.61,Kharif,28.238627450980392,39.44,23.48,1574.69,GANJAM
Odisha,GANJAM,Jowar,2004,Kharif     ,321.0,198.0,0.62,Kharif,28.16352941176471,35.84,20.79,892.01,GANJAM
Odisha,GANJAM,Jowar,2019,Kharif     ,850.0,520.0,0.61,Kharif,28.558954248366017,38.02,24.63,1508.28,GANJAM
Odisha,JAJAPUR,Jowar,1999,Kharif     ,220.0,100.0,0.45,Kharif,27.17764705882353,40.63,18.34,1247.93,JAJAPUR
Odisha,JAJAPUR,Jowar,2000,Kharif     ,160.0,60.0,0.38,Kharif,27.10424836601307,37.31,16.34,1017.22,JAJAPUR
Odisha,JAJAPUR,Jowar,2002,Kharif     ,180.0,70.0,0.39,Kharif,27.527712418300652,42.89,16.62,1083.29,JAJAPUR
Odisha,JAJAPUR,Jowar,2003,Kharif     ,150.0,50.0,0.33,Kharif,27.823660130718952,44.57,19.27,1519.39,JAJAPUR
Odisha,JAJAPUR,Jowar,2004,Kharif     ,180.0,67.0,0.37,Kharif,27.359477124183005,38.8,16.79,1085.34,JAJAPUR
Odisha,KALAHANDI,Jowar,1999,Kharif     ,1190.0,770.0,0.65,Kharif,26.165032679738562,41.46,15.63,1107.1,KALAHANDI
Odisha,KALAHANDI,Jowar,2000,Kharif     ,1170.0,550.0,0.47,Kharif,26.06483660130719,37.42,14.71,910.93,KALAHANDI
Odisha,KALAHANDI,Jowar,2001,Kharif     ,680.0,620.0,0.91,Kharif,25.830718954248365,39.6,17.08,1115.47,KALAHANDI
Odisha,KALAHANDI,Jowar,2002,Kharif     ,290.0,300.0,1.03,Kharif,26.633202614379087,40.08,15.52,757.03,KALAHANDI
Odisha,KALAHANDI,Jowar,2003,Kharif     ,250.0,260.0,1.04,Kharif,26.964117647058824,46.72,18.71,1352.67,KALAHANDI
Odisha,KALAHANDI,Jowar,2004,Kharif     ,230.0,159.0,0.69,Kharif,26.069738562091505,39.24,15.54,1164.13,KALAHANDI
Odisha,KALAHANDI,Jowar,2019,Kharif     ,90.0,50.0,0.56,Kharif,27.170065359477128,43.94,18.96,1391.37,KALAHANDI
Odisha,KANDHAMAL,Jowar,1999,Kharif     ,670.0,290.0,0.43,Kharif,25.178169934640525,39.71,16.49,1112.17,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2000,Kharif     ,620.0,260.0,0.42,Kharif,25.20111111111111,35.96,15.06,887.27,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2001,Kharif     ,530.0,220.0,0.42,Kharif,24.964771241830068,37.65,16.84,1309.17,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2002,Kharif     ,550.0,220.0,0.4,Kharif,25.56359477124183,38.92,14.79,882.1,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2003,Kharif     ,460.0,180.0,0.39,Kharif,25.974640522875816,45.19,18.44,1508.71,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2004,Kharif     ,481.0,192.0,0.4,Kharif,25.283856209150326,37.19,15.44,1146.83,KANDHAMAL
Odisha,KANDHAMAL,Jowar,2019,Kharif     ,110.0,60.0,0.55,Kharif,26.34372549019608,42.35,19.32,1323.29,KANDHAMAL
Odisha,KENDUJHAR,Jowar,1999,Kharif     ,450.0,250.0,0.56,Kharif,25.929803921568627,40.38,15.84,1273.13,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2000,Kharif     ,430.0,240.0,0.56,Kharif,26.054117647058824,36.99,14.48,871.02,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2001,Kharif     ,390.0,220.0,0.56,Kharif,25.891633986928106,37.5,16.79,1444.8,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2002,Kharif     ,260.0,140.0,0.54,Kharif,26.337581699346405,41.21,15.23,984.92,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2003,Kharif     ,290.0,160.0,0.55,Kharif,26.699150326797383,44.79,17.26,1505.8999999999999,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2004,Kharif     ,317.0,172.0,0.54,Kharif,26.11581699346405,37.5,15.15,1193.4,KENDUJHAR
Odisha,KENDUJHAR,Jowar,2019,Kharif     ,80.0,50.0,0.63,Kharif,26.995686274509804,42.36,18.88,1276.78,KENDUJHAR
Odisha,KHORDHA,Jowar,1999,Kharif     ,80.0,50.0,0.63,Kharif,27.726993464052285,36.67,19.94,1101.69,KHORDHA
Odisha,KHORDHA,Jowar,2000,Kharif     ,80.0,50.0,0.63,Kharif,27.865032679738565,35.73,18.42,945.24,KHORDHA
Odisha,KHORDHA,Jowar,2001,Kharif     ,180.0,60.0,0.33,Kharif,27.768823529411765,33.61,20.92,1732.1,KHORDHA
Odisha,KORAPUT,Jowar,1999,Kharif     ,2000.0,1450.0,0.73,Kharif,24.073790849673202,38.57,14.9,1320.47,KORAPUT
Odisha,KORAPUT,Jowar,2000,Kharif     ,1860.0,1480.0,0.8,Kharif,23.985098039215686,32.89,12.54,1183.77,KORAPUT
Odisha,KORAPUT,Jowar,2001,Kharif     ,1790.0,950.0,0.53,Kharif,23.81908496732026,34.41,14.83,1150.99,KORAPUT
Odisha,KORAPUT,Jowar,2002,Kharif     ,1750.0,1160.0,0.66,Kharif,24.3159477124183,36.53,15.05,854.56,KORAPUT
Odisha,KORAPUT,Jowar,2003,Kharif     ,1690.0,1160.0,0.69,Kharif,24.868039215686274,43.53,16.06,1433.65,KORAPUT
Odisha,KORAPUT,Jowar,2004,Kharif     ,1790.0,1108.0,0.62,Kharif,24.051045751633986,36.11,13.83,1445.22,KORAPUT
Odisha,KORAPUT,Jowar,2019,Kharif     ,540.0,350.0,0.65,Kharif,24.773660130718955,39.59,17.75,1948.27,KORAPUT
Odisha,MALKANGIRI,Jowar,1999,Kharif     ,950.0,690.0,0.73,Kharif,25.49490196078431,40.6,15.25,1190.3,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2000,Kharif     ,870.0,560.0,0.64,Kharif,25.42169934640523,34.24,13.92,1057.29,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2001,Kharif     ,1140.0,830.0,0.73,Kharif,25.37464052287582,35.96,16.19,1045.34,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2002,Kharif     ,560.0,300.0,0.54,Kharif,25.83078431372549,36.12,14.56,818.71,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2003,Kharif     ,510.0,290.0,0.57,Kharif,26.180065359477126,45.86,16.94,1329.65,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2004,Kharif     ,360.0,184.0,0.51,Kharif,25.576928104575163,37.81,16.48,1326.49,MALKANGIRI
Odisha,MALKANGIRI,Jowar,2019,Kharif     ,140.0,90.0,0.64,Kharif,26.205751633986928,40.87,19.59,1760.13,MALKANGIRI
Odisha,MAYURBHANJ,Jowar,1999,Kharif     ,490.0,270.0,0.55,Kharif,25.573529411764707,39.45,15.16,1374.98,MAYURBHANJ
Odisha,MAYURBHANJ,Jowar,2000,Kharif     ,440.0,240.0,0.55,Kharif,25.60267973856209,36.11,14.21,940.98,MAYURBHANJ
Odisha,MAYURBHANJ,Jowar,2001,Kharif     ,320.0,170.0,0.53,Kharif,25.48267973856209,36.38,17.12,1375.41,MAYURBHANJ
Odisha,MAYURBHANJ,Jowar,2002,Kharif     ,310.0,150.0,0.48,Kharif,25.857385620915032,40.14,14.2,1042.19,MAYURBHANJ
Odisha,MAYURBHANJ,Jowar,2003,Kharif     ,340.0,160.0,0.47,Kharif,26.38705882352941,42.74,16.64,1310.64,MAYURBHANJ
Odisha,MAYURBHANJ,Jowar,2004,Kharif     ,237.0,125.0,0.53,Kharif,25.646797385620914,37.15,14.51,1192.39,MAYURBHANJ
Odisha,NABARANGPUR,Jowar,1999,Kharif     ,770.0,680.0,0.88,Kharif,24.073790849673202,38.57,14.9,1320.47,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2000,Kharif     ,290.0,260.0,0.9,Kharif,23.985098039215686,32.89,12.54,1183.77,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2001,Kharif     ,210.0,180.0,0.86,Kharif,23.81908496732026,34.41,14.83,1150.99,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2002,Kharif     ,150.0,110.0,0.73,Kharif,24.3159477124183,36.53,15.05,854.56,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2003,Kharif     ,150.0,90.0,0.6,Kharif,24.868039215686274,43.53,16.06,1433.65,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2004,Kharif     ,190.0,132.0,0.69,Kharif,24.051045751633986,36.11,13.83,1445.22,NABARANGPUR
Odisha,NABARANGPUR,Jowar,2019,Kharif     ,50.0,30.0,0.6,Kharif,24.773660130718955,39.59,17.75,1948.27,NABARANGPUR
Odisha,NAYAGARH,Jowar,1999,Kharif     ,80.0,50.0,0.63,Kharif,27.25457516339869,38.2,18.86,1071.82,NAYAGARH
Odisha,NAYAGARH,Jowar,2000,Kharif     ,90.0,70.0,0.78,Kharif,27.34627450980392,36.32,17.15,911.6,NAYAGARH
Odisha,NAYAGARH,Jowar,2001,Kharif     ,80.0,70.0,0.88,Kharif,27.1537908496732,34.76,19.16,1643.17,NAYAGARH
Odisha,NAYAGARH,Jowar,2002,Kharif     ,80.0,60.0,0.75,Kharif,27.581568627450977,40.67,18.2,1118.07,NAYAGARH
Odisha,NAYAGARH,Jowar,2003,Kharif     ,130.0,50.0,0.38,Kharif,27.817581699346405,43.51,20.57,1629.98,NAYAGARH
Odisha,NAYAGARH,Jowar,2004,Kharif     ,48.0,18.0,0.38,Kharif,27.62222222222222,37.74,17.77,940.28,NAYAGARH
Odisha,NAYAGARH,Jowar,2019,Kharif     ,100.0,60.0,0.6,Kharif,28.25751633986928,42.45,21.88,1401.3600000000001,NAYAGARH
Odisha,NUAPADA,Jowar,1999,Kharif     ,410.0,110.0,0.27,Kharif,26.57941176470588,43.31,14.29,1044.12,NUAPADA
Odisha,NUAPADA,Jowar,2000,Kharif     ,490.0,100.0,0.2,Kharif,26.487843137254902,41.56,14.82,861.41,NUAPADA
Odisha,NUAPADA,Jowar,2001,Kharif     ,400.0,100.0,0.25,Kharif,26.016797385620915,40.94,14.78,1164.07,NUAPADA
Odisha,NUAPADA,Jowar,2002,Kharif     ,60.0,20.0,0.33,Kharif,27.110457516339867,42.58,14.93,748.96,NUAPADA
Odisha,NUAPADA,Jowar,2003,Kharif     ,200.0,100.0,0.5,Kharif,27.260065359477125,47.64,15.73,1412.87,NUAPADA
Odisha,NUAPADA,Jowar,2004,Kharif     ,98.0,38.0,0.39,Kharif,26.42797385620915,42.92,15.02,1013.07,NUAPADA
Odisha,NUAPADA,Jowar,2019,Kharif     ,230.0,150.0,0.65,Kharif,27.394444444444446,44.69,18.84,1582.43,NUAPADA
Odisha,RAYAGADA,Jowar,1999,Kharif     ,1440.0,780.0,0.54,Kharif,24.055816993464052,38.18,15.32,1099.37,RAYAGADA
Odisha,RAYAGADA,Jowar,2000,Kharif     ,1500.0,940.0,0.63,Kharif,23.96450980392157,32.24,13.02,1024.67,RAYAGADA
Odisha,RAYAGADA,Jowar,2001,Kharif     ,1510.0,930.0,0.62,Kharif,23.945620915032677,34.02,14.62,975.89,RAYAGADA
Odisha,RAYAGADA,Jowar,2002,Kharif     ,1430.0,720.0,0.5,Kharif,24.417124183006536,37.32,15.4,766.62,RAYAGADA
Odisha,RAYAGADA,Jowar,2003,Kharif     ,2260.0,1380.0,0.61,Kharif,24.856339869281047,42.77,16.91,1335.48,RAYAGADA
Odisha,RAYAGADA,Jowar,2004,Kharif     ,1576.0,946.0,0.6,Kharif,24.023464052287583,35.55,14.1,1233.68,RAYAGADA
Odisha,RAYAGADA,Jowar,2019,Kharif     ,630.0,420.0,0.67,Kharif,24.82830065359477,38.39,17.93,1577.78,RAYAGADA
Odisha,SAMBALPUR,Jowar,1999,Kharif     ,130.0,70.0,0.54,Kharif,27.131307189542486,42.96,16.54,1265.69,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2000,Kharif     ,190.0,90.0,0.47,Kharif,27.722745098039216,41.75,16.19,670.42,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2001,Kharif     ,190.0,90.0,0.47,Kharif,26.98091503267974,41.39,17.19,1325.56,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2002,Kharif     ,220.0,110.0,0.5,Kharif,27.91254901960784,43.56,14.8,755.11,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2003,Kharif     ,210.0,100.0,0.48,Kharif,27.91281045751634,47.2,18.19,1641.55,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2004,Kharif     ,240.0,138.0,0.58,Kharif,27.08777777777778,41.09,15.49,1404.67,SAMBALPUR
Odisha,SAMBALPUR,Jowar,2019,Kharif     ,10.0,10.0,1.0,Kharif,28.424836601307188,46.24,19.13,1328.55,SAMBALPUR
Odisha,SONEPUR,Jowar,2000,Kharif     ,10.0,10.0,1.0,Kharif,27.54516339869281,41.5,15.91,742.66,SONEPUR
Odisha,SONEPUR,Jowar,2001,Kharif     ,10.0,10.0,1.0,Kharif,26.97640522875817,41.71,16.88,1379.43,SONEPUR
Odisha,SONEPUR,Jowar,2002,Kharif     ,10.0,10.0,1.0,Kharif,27.820130718954246,43.08,14.64,814.06,SONEPUR
Odisha,SONEPUR,Jowar,2003,Kharif     ,10.0,10.0,1.0,Kharif,27.967189542483656,47.95,18.55,1650.8,SONEPUR
Odisha,SONEPUR,Jowar,2004,Kharif     ,10.0,4.0,0.4,Kharif,27.178758169934643,40.88,15.83,1343.05,SONEPUR
Odisha,SUNDARGARH,Jowar,1999,Kharif     ,820.0,590.0,0.72,Kharif,26.974640522875816,42.21,16.14,1265.85,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2000,Kharif     ,990.0,670.0,0.68,Kharif,27.710849673202617,41.26,16.83,649.79,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2001,Kharif     ,1030.0,540.0,0.52,Kharif,26.809607843137254,40.0,16.57,1278.23,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2002,Kharif     ,850.0,300.0,0.35,Kharif,27.802091503267974,43.26,14.72,740.0600000000001,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2003,Kharif     ,830.0,510.0,0.61,Kharif,27.676993464052288,46.89,17.54,1594.75,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2004,Kharif     ,792.0,393.0,0.5,Kharif,26.88143790849673,41.32,15.44,1399.95,SUNDARGARH
Odisha,SUNDARGARH,Jowar,2019,Kharif     ,1270.0,810.0,0.64,Kharif,28.175882352941176,45.66,18.4,1291.57,SUNDARGARH
Odisha,BALESHWAR,Jute,1999,Kharif     ,1940.0,10820.0,5.58,Kharif,27.614705882352943,38.93,20.2,1398.49,BALESHWAR
Odisha,BALESHWAR,Jute,2000,Kharif     ,2070.0,13400.0,6.47,Kharif,27.601830065359476,34.55,18.02,1103.87,BALESHWAR
Odisha,BALESHWAR,Jute,2001,Kharif     ,800.0,5542.0,6.93,Kharif,27.608888888888888,34.57,21.44,1423.53,BALESHWAR
Odisha,BALESHWAR,Jute,2002,Kharif     ,974.0,7895.0,8.11,Kharif,28.02222222222222,41.43,18.75,1043.84,BALESHWAR
Odisha,BALESHWAR,Jute,2003,Kharif     ,379.0,2371.0,6.26,Kharif,28.260065359477125,41.53,21.0,1397.32,BALESHWAR
Odisha,BHADRAK,Jute,1999,Kharif     ,820.0,3280.0,4.0,Kharif,27.17764705882353,40.63,18.34,1247.93,BHADRAK
Odisha,BHADRAK,Jute,2000,Kharif     ,800.0,3560.0,4.45,Kharif,27.10424836601307,37.31,16.34,1017.22,BHADRAK
Odisha,BHADRAK,Jute,2001,Kharif     ,79.0,549.0,6.95,Kharif,27.07169934640523,34.25,19.1,1561.07,BHADRAK
Odisha,BHADRAK,Jute,2002,Kharif     ,43.0,330.0,7.67,Kharif,27.527712418300652,42.89,16.62,1083.29,BHADRAK
Odisha,BHADRAK,Jute,2003,Kharif     ,25.0,157.0,6.28,Kharif,27.823660130718952,44.57,19.27,1519.39,BHADRAK
Odisha,CUTTACK,Jute,1999,Kharif     ,2470.0,16810.0,6.81,Kharif,27.342352941176472,40.01,18.25,1155.6200000000001,CUTTACK
Odisha,CUTTACK,Jute,2000,Kharif     ,2160.0,14960.0,6.93,Kharif,27.338823529411766,38.37,16.14,937.47,CUTTACK
Odisha,CUTTACK,Jute,2001,Kharif     ,1422.0,16558.0,11.64,Kharif,27.181045751633985,35.21,18.31,1706.3999999999999,CUTTACK
Odisha,CUTTACK,Jute,2002,Kharif     ,1717.0,19087.0,11.12,Kharif,27.63248366013072,42.5,16.02,1146.13,CUTTACK
Odisha,CUTTACK,Jute,2003,Kharif     ,333.0,2693.0,8.09,Kharif,27.903986928104576,44.14,18.92,1662.57,CUTTACK
Odisha,JAJAPUR,Jute,1999,Kharif     ,3330.0,22960.0,6.89,Kharif,27.17764705882353,40.63,18.34,1247.93,JAJAPUR
Odisha,JAJAPUR,Jute,2000,Kharif     ,3960.0,30070.0,7.59,Kharif,27.10424836601307,37.31,16.34,1017.22,JAJAPUR
Odisha,JAJAPUR,Jute,2001,Kharif     ,397.0,1749.0,4.41,Kharif,27.07169934640523,34.25,19.1,1561.07,JAJAPUR
Odisha,JAJAPUR,Jute,2002,Kharif     ,1413.0,10911.0,7.72,Kharif,27.527712418300652,42.89,16.62,1083.29,JAJAPUR
Odisha,JAJAPUR,Jute,2003,Kharif     ,382.0,2078.0,5.44,Kharif,27.823660130718952,44.57,19.27,1519.39,JAJAPUR
Odisha,KENDRAPARA,Jute,1999,Kharif     ,2740.0,23290.0,8.5,Kharif,27.545490196078433,38.87,19.04,1181.08,KENDRAPARA
Odisha,KENDRAPARA,Jute,2000,Kharif     ,2200.0,18590.0,8.45,Kharif,27.50823529411765,37.22,17.15,999.66,KENDRAPARA
Odisha,KENDRAPARA,Jute,2001,Kharif     ,980.0,8134.0,8.3,Kharif,27.469281045751636,34.18,19.07,1676.56,KENDRAPARA
Odisha,KENDRAPARA,Jute,2002,Kharif     ,992.0,10019.0,10.1,Kharif,27.809019607843137,41.07,17.14,1144.49,KENDRAPARA
Odisha,KENDRAPARA,Jute,2003,Kharif     ,805.0,5670.0,7.04,Kharif,28.13352941176471,41.43,19.74,1597.3,KENDRAPARA
Odisha,KENDUJHAR,Jute,1999,Kharif     ,2050.0,12160.0,5.93,Kharif,25.929803921568627,40.38,15.84,1273.13,KENDUJHAR
Odisha,KENDUJHAR,Jute,2000,Kharif     ,2150.0,23850.0,11.09,Kharif,26.054117647058824,36.99,14.48,871.02,KENDUJHAR
Odisha,KENDUJHAR,Jute,2001,Kharif     ,930.0,5208.0,5.6,Kharif,25.891633986928106,37.5,16.79,1444.8,KENDUJHAR
Odisha,KENDUJHAR,Jute,2002,Kharif     ,462.0,2888.0,6.25,Kharif,26.337581699346405,41.21,15.23,984.92,KENDUJHAR
Odisha,KENDUJHAR,Jute,2003,Kharif     ,646.0,5017.0,7.77,Kharif,26.699150326797383,44.79,17.26,1505.8999999999999,KENDUJHAR
Odisha,KHORDHA,Jute,1999,Kharif     ,50.0,270.0,5.4,Kharif,27.726993464052285,36.67,19.94,1101.69,KHORDHA
Odisha,KHORDHA,Jute,2000,Kharif     ,50.0,200.0,4.0,Kharif,27.865032679738565,35.73,18.42,945.24,KHORDHA
Odisha,KHORDHA,Jute,2001,Kharif     ,1.0,11.0,11.0,Kharif,27.768823529411765,33.61,20.92,1732.1,KHORDHA
Odisha,KHORDHA,Jute,2002,Kharif     ,1.0,12.0,12.0,Kharif,28.08967320261438,38.92,19.49,1178.34,KHORDHA
Odisha,MAYURBHANJ,Jute,1999,Kharif     ,250.0,1040.0,4.16,Kharif,25.573529411764707,39.45,15.16,1374.98,MAYURBHANJ
Odisha,MAYURBHANJ,Jute,2000,Kharif     ,270.0,1220.0,4.52,Kharif,25.60267973856209,36.11,14.21,940.98,MAYURBHANJ
Odisha,MAYURBHANJ,Jute,2001,Kharif     ,2.0,14.0,7.0,Kharif,25.48267973856209,36.38,17.12,1375.41,MAYURBHANJ
Odisha,MAYURBHANJ,Jute,2003,Kharif     ,16.0,133.0,8.31,Kharif,26.38705882352941,42.74,16.64,1310.64,MAYURBHANJ
Odisha,NABARANGPUR,Jute,1999,Kharif     ,30.0,130.0,4.33,Kharif,24.073790849673202,38.57,14.9,1320.47,NABARANGPUR
Odisha,NABARANGPUR,Jute,2000,Kharif     ,20.0,90.0,4.5,Kharif,23.985098039215686,32.89,12.54,1183.77,NABARANGPUR
Odisha,NAYAGARH,Jute,1999,Kharif     ,50.0,210.0,4.2,Kharif,27.25457516339869,38.2,18.86,1071.82,NAYAGARH
Odisha,NAYAGARH,Jute,2000,Kharif     ,20.0,80.0,4.0,Kharif,27.34627450980392,36.32,17.15,911.6,NAYAGARH
Odisha,PURI,Jute,1999,Kharif     ,70.0,270.0,3.86,Kharif,27.726993464052285,36.67,19.94,1101.69,PURI
Odisha,PURI,Jute,2000,Kharif     ,70.0,190.0,2.71,Kharif,27.865032679738565,35.73,18.42,945.24,PURI
Odisha,PURI,Jute,2003,Kharif     ,2.0,10.0,5.0,Kharif,28.227516339869283,38.96,21.79,1667.59,PURI
Odisha,BALANGIR,Linseed,1999,Rabi       ,120.0,40.0,0.33,Rabi,21.589072847682118,41.56,7.11,2.94,BALANGIR
Odisha,BALANGIR,Linseed,2001,Rabi       ,70.0,10.0,0.14,Rabi,22.78364238410596,40.25,9.47,76.62,BALANGIR
Odisha,BALANGIR,Linseed,2003,Rabi       ,40.0,10.0,0.25,Rabi,22.185629139072848,40.35,8.61,94.86,BALANGIR
Odisha,BALANGIR,Linseed,2004,Rabi       ,50.0,13.0,0.26,Rabi,20.88105263157895,40.65,8.49,46.34,BALANGIR
Odisha,BALANGIR,Linseed,2019,Rabi       ,20.0,10.0,0.5,Rabi,21.404172185430465,41.63,4.76,50.32,BALANGIR
Odisha,BOUDH,Linseed,1999,Rabi       ,20.0,50.0,2.5,Rabi,22.018543046357617,42.28,6.93,2.97,BOUDH
Odisha,BOUDH,Linseed,2000,Rabi       ,60.0,20.0,0.33,Rabi,22.851513157894736,40.2,8.15,37.82,BOUDH
Odisha,BOUDH,Linseed,2004,Rabi       ,78.0,40.0,0.51,Rabi,21.26138157894737,41.85,7.62,34.18,BOUDH
Odisha,CUTTACK,Linseed,1999,Rabi       ,220.0,130.0,0.59,Rabi,22.504238410596027,42.73,8.86,6.29,CUTTACK
Odisha,CUTTACK,Linseed,2000,Rabi       ,80.0,40.0,0.5,Rabi,22.96388157894737,39.44,8.97,43.59,CUTTACK
Odisha,CUTTACK,Linseed,2001,Rabi       ,110.0,60.0,0.55,Rabi,23.30205298013245,41.52,8.83,121.78999999999999,CUTTACK
Odisha,CUTTACK,Linseed,2002,Rabi       ,90.0,50.0,0.56,Rabi,22.57523178807947,40.75,9.07,86.27,CUTTACK
Odisha,CUTTACK,Linseed,2003,Rabi       ,100.0,40.0,0.4,Rabi,22.48562913907285,40.9,7.71,99.0,CUTTACK
Odisha,CUTTACK,Linseed,2004,Rabi       ,80.0,33.0,0.41,Rabi,21.95809210526316,42.07,8.34,18.57,CUTTACK
Odisha,CUTTACK,Linseed,2019,Rabi       ,40.0,20.0,0.5,Rabi,22.281523178807948,40.71,6.53,77.07,CUTTACK
Odisha,GAJAPATI,Linseed,1999,Rabi       ,90.0,70.0,0.78,Rabi,23.005364238410596,39.65,11.76,8.99,GAJAPATI
Odisha,GANJAM,Linseed,1999,Rabi       ,220.0,90.0,0.41,Rabi,24.101721854304635,39.04,13.76,7.56,GANJAM
Odisha,GANJAM,Linseed,2000,Rabi       ,110.0,50.0,0.45,Rabi,24.746052631578948,36.64,14.2,43.949999999999996,GANJAM
Odisha,GANJAM,Linseed,2001,Rabi       ,160.0,70.0,0.44,Rabi,24.652516556291392,36.67,15.16,155.23999999999998,GANJAM
Odisha,GANJAM,Linseed,2002,Rabi       ,110.0,60.0,0.55,Rabi,24.356490066225167,36.59,14.01,77.89999999999999,GANJAM
Odisha,GANJAM,Linseed,2003,Rabi       ,110.0,40.0,0.36,Rabi,24.075827814569536,36.78,12.91,114.96,GANJAM
Odisha,GANJAM,Linseed,2004,Rabi       ,160.0,80.0,0.5,Rabi,23.983092105263157,37.55,13.6,20.71,GANJAM
Odisha,JAJAPUR,Linseed,1999,Rabi       ,100.0,40.0,0.4,Rabi,22.887152317880794,43.33,9.07,7.75,JAJAPUR
Odisha,JAJAPUR,Linseed,2000,Rabi       ,360.0,120.0,0.33,Rabi,22.687894736842104,39.24,10.12,72.08,JAJAPUR
Odisha,JAJAPUR,Linseed,2001,Rabi       ,230.0,70.0,0.3,Rabi,23.13728476821192,41.72,10.0,117.25,JAJAPUR
Odisha,JAJAPUR,Linseed,2002,Rabi       ,190.0,60.0,0.32,Rabi,22.832384105960266,41.17,9.35,106.34,JAJAPUR
Odisha,JAJAPUR,Linseed,2003,Rabi       ,140.0,40.0,0.29,Rabi,22.429668874172187,40.71,8.23,114.21000000000001,JAJAPUR
Odisha,JAJAPUR,Linseed,2004,Rabi       ,123.0,59.0,0.48,Rabi,22.50046052631579,43.21,8.07,14.120000000000001,JAJAPUR
Odisha,JAJAPUR,Linseed,2019,Rabi       ,10.0,10.0,1.0,Rabi,22.387152317880794,40.72,6.37,149.06,JAJAPUR
